Power plant;HV-B Station;HV-A Station;LV Station;Company;Individual;Capacity;Load
1;-;-;75;-;1251434;-;5511
1;-;-;75;-;1251435;-;5050
1;-;-;75;-;1251436;-;5427
1;-;-;75;-;1251437;-;4584
1;-;-;75;-;1251438;-;4020
1;-;-;75;-;1251439;-;4933
1;-;-;75;-;1251440;-;4880
1;-;-;75;-;1251441;-;4657
1;-;-;75;-;1251442;-;4216
1;-;-;75;-;1251443;-;5113
1;-;-;75;-;1251444;-;5094
1;-;-;75;-;1251445;-;5488
1;-;-;75;-;1251446;-;5019
1;-;-;75;-;1251447;-;5400
1;-;-;75;-;1251448;-;5029
1;-;-;75;-;1251449;-;4773
1;-;-;75;-;1251450;-;4696
1;-;-;75;-;1251451;-;5217
1;-;-;75;-;1251452;-;3919
1;-;-;75;-;1251453;-;4943
1;-;-;75;-;1251454;-;4332
1;-;-;75;-;1251455;-;5113
1;-;-;75;-;1251456;-;4067
1;-;-;75;-;1251457;-;5378
1;-;-;75;-;1251458;-;4278
1;-;-;75;-;1251459;-;5478
1;-;-;75;-;1251460;-;4943
1;-;-;75;-;1251461;-;4629
1;-;-;75;-;1251462;-;4369
1;-;-;75;-;1251463;-;5486
1;-;-;75;-;1251464;-;5199
1;-;-;75;-;1251465;-;4771
1;-;-;75;-;1251466;-;5298
1;-;1;76;-;-;859914;-
1;-;-;76;495;-;-;11772
1;-;-;76;496;-;-;14566
1;-;-;76;497;-;-;11264
1;-;-;76;498;-;-;15391
1;-;-;76;499;-;-;11631
1;-;-;76;500;-;-;14646
1;-;-;76;-;1251467;-;5387
1;-;-;76;-;1251468;-;4056
1;-;-;76;-;1251469;-;5637
1;-;-;76;-;1251470;-;3833
1;-;-;76;-;1251471;-;5502
1;-;-;76;-;1251472;-;4637
1;-;-;76;-;1251473;-;4069
1;-;-;76;-;1251474;-;5635
1;-;-;76;-;1251475;-;5520
1;-;-;76;-;1251476;-;3776
1;-;-;76;-;1251477;-;3856
1;-;-;76;-;1251478;-;4977
1;-;-;76;-;1251479;-;5574
1;-;-;76;-;1251480;-;5382
1;-;-;76;-;1251481;-;4659
1;-;-;76;-;1251482;-;4956
1;-;-;76;-;1251483;-;4993
1;-;-;76;-;1251484;-;5327
1;-;-;76;-;1251485;-;3889
1;-;-;76;-;1251486;-;4973
1;-;-;76;-;1251487;-;4734
1;-;-;76;-;1251488;-;4721
1;-;-;76;-;1251489;-;4707
1;-;-;76;-;1251490;-;4854
1;-;-;76;-;1251491;-;5350
1;-;-;76;-;1251492;-;5627
1;-;-;76;-;1251493;-;4360
1;-;-;76;-;1251494;-;5392
1;-;-;76;-;1251495;-;4524
1;-;-;76;-;1251496;-;3851
1;-;-;76;-;1251497;-;4621
1;-;-;76;-;1251498;-;4260
1;-;-;76;-;1251499;-;5255
1;-;-;76;-;1251500;-;4243
1;-;-;76;-;1251501;-;5285
1;-;-;76;-;1251502;-;4714
1;-;-;76;-;1251503;-;3907
1;-;-;76;-;1251504;-;4168
1;-;-;76;-;1251505;-;3823
1;-;-;76;-;1251506;-;3768
1;-;-;76;-;1251507;-;5379
1;-;-;76;-;1251508;-;4057
1;-;-;76;-;1251509;-;4968
1;-;-;76;-;1251510;-;4225
1;-;-;76;-;1251511;-;4705
1;-;1;77;-;-;686506;-
1;-;-;77;501;-;-;15995
1;-;-;77;502;-;-;12827
1;-;-;77;503;-;-;11066
1;-;-;77;504;-;-;15907
1;-;-;77;505;-;-;11942
1;-;-;77;-;1251512;-;3785
1;-;-;77;-;1251513;-;5398
1;-;-;77;-;1251514;-;5278
1;-;-;77;-;1251515;-;3889
1;-;-;77;-;1251516;-;4269
1;-;-;77;-;1251517;-;5170
1;-;-;77;-;1251518;-;4766
1;-;-;77;-;1251519;-;4021
1;-;-;77;-;1251520;-;4383
1;-;-;77;-;1251521;-;5574
1;-;-;77;-;1251522;-;4837
1;-;-;77;-;1251523;-;4069
1;-;-;77;-;1251524;-;5066
1;-;-;77;-;1251525;-;5158
1;-;-;77;-;1251526;-;4614
1;-;-;77;-;1251527;-;3800
1;-;-;77;-;1251528;-;4061
1;-;-;77;-;1251529;-;5269
1;-;-;77;-;1251530;-;5089
1;-;-;77;-;1251531;-;3858
1;-;-;77;-;1251532;-;4936
1;-;-;77;-;1251533;-;3885
1;-;-;77;-;1251534;-;4972
1;-;-;77;-;1251535;-;4056
1;-;-;77;-;1251536;-;5017
1;-;-;77;-;1251537;-;3835
1;-;-;77;-;1251538;-;3929
1;-;-;77;-;1251539;-;4161
1;-;-;77;-;1251540;-;4392
1;-;-;77;-;1251541;-;5441
1;-;-;77;-;1251542;-;5292
1;-;-;77;-;1251543;-;4994
1;-;-;77;-;1251544;-;5475
1;-;-;77;-;1251545;-;4310
1;-;-;77;-;1251546;-;5474
1;-;-;77;-;1251547;-;4023
1;-;-;77;-;1251548;-;5139
1;-;-;77;-;1251549;-;4680
1;-;-;77;-;1251550;-;4011
1;-;-;77;-;1251551;-;5246
1;-;1;78;-;-;751510;-
1;-;-;78;506;-;-;11432
1;-;-;78;507;-;-;12370
1;-;-;78;508;-;-;13201
1;-;-;78;509;-;-;14246
1;-;-;78;510;-;-;14295
1;-;-;78;511;-;-;14927
1;-;-;78;512;-;-;11616
1;-;-;78;513;-;-;15681
1;-;-;78;514;-;-;14181
1;-;-;78;515;-;-;14901
1;-;-;78;-;1251552;-;5619
1;-;-;78;-;1251553;-;4373
1;-;-;78;-;1251554;-;4666
1;-;-;78;-;1251555;-;4774
1;-;-;78;-;1251556;-;4399
1;-;-;78;-;1251557;-;3937
1;-;-;78;-;1251558;-;5283
1;-;-;78;-;1251559;-;4900
1;-;-;78;-;1251560;-;4253
1;-;-;78;-;1251561;-;4628
1;-;-;78;-;1251562;-;4360
1;-;-;78;-;1251563;-;5582
1;-;-;78;-;1251564;-;4979
1;-;-;78;-;1251565;-;5423
1;-;-;78;-;1251566;-;3959
1;-;-;78;-;1251567;-;4441
1;-;-;78;-;1251568;-;4836
1;-;-;78;-;1251569;-;5300
1;-;-;78;-;1251570;-;5522
1;-;-;78;-;1251571;-;4997
1;-;-;78;-;1251572;-;3891
1;-;-;78;-;1251573;-;5560
1;-;-;78;-;1251574;-;4266
1;-;-;78;-;1251575;-;5500
1;-;-;78;-;1251576;-;5061
1;-;-;78;-;1251577;-;5456
1;-;-;78;-;1251578;-;4124
1;-;-;78;-;1251579;-;5396
1;-;-;78;-;1251580;-;4845
1;-;-;78;-;1251581;-;5581
1;-;-;78;-;1251582;-;4493
1;-;-;78;-;1251583;-;4781
1;-;-;78;-;1251584;-;4580
1;-;-;78;-;1251585;-;4117
1;-;-;78;-;1251586;-;5298
1;-;-;78;-;1251587;-;4947
1;-;-;78;-;1251588;-;4017
1;-;-;78;-;1251589;-;5436
1;-;-;78;-;1251590;-;5436
1;-;-;78;-;1251591;-;4695
1;-;-;78;-;1251592;-;5110
1;-;-;78;-;1251593;-;4488
1;-;-;78;-;1251594;-;4614
1;-;-;78;-;1251595;-;4175
1;-;-;78;-;1251596;-;4783
1;-;-;78;-;1251597;-;4479
1;-;-;78;-;1251598;-;5368
1;-;1;79;-;-;867387;-
1;-;-;79;516;-;-;11635
1;-;-;79;517;-;-;12717
1;-;-;79;518;-;-;13964
1;-;-;79;519;-;-;11346
1;-;-;79;520;-;-;14779
1;-;-;79;521;-;-;12005
1;-;-;79;522;-;-;15340
1;-;-;79;-;1251599;-;4924
1;-;-;79;-;1251600;-;5049
1;-;-;79;-;1251601;-;4982
1;-;-;79;-;1251602;-;4267
1;-;-;79;-;1251603;-;3947
1;-;-;79;-;1251604;-;4920
1;-;-;79;-;1251605;-;4928
1;-;-;79;-;1251606;-;4840
1;-;-;79;-;1251607;-;5442
1;-;-;79;-;1251608;-;3917
1;-;-;79;-;1251609;-;4914
1;-;-;79;-;1251610;-;5486
1;-;-;79;-;1251611;-;3979
1;-;-;79;-;1251612;-;5342
1;-;-;79;-;1251613;-;4044
1;-;-;79;-;1251614;-;5029
1;-;-;79;-;1251615;-;3761
1;-;-;79;-;1251616;-;4062
1;-;-;79;-;1251617;-;4710
1;-;-;79;-;1251618;-;4131
1;-;-;79;-;1251619;-;4147
1;-;-;79;-;1251620;-;3937
1;-;-;79;-;1251621;-;4330
1;-;-;79;-;1251622;-;4272
1;-;-;79;-;1251623;-;4973
1;-;-;79;-;1251624;-;4516
1;-;-;79;-;1251625;-;5601
1;-;-;79;-;1251626;-;5349
1;-;-;79;-;1251627;-;4749
1;-;-;79;-;1251628;-;5103
1;-;-;79;-;1251629;-;5249
1;-;-;79;-;1251630;-;4804
1;-;-;79;-;1251631;-;5422
1;-;-;79;-;1251632;-;4191
1;-;-;79;-;1251633;-;4246
1;-;-;79;-;1251634;-;5038
1;-;-;79;-;1251635;-;4233
1;-;-;79;-;1251636;-;4189
1;-;-;79;-;1251637;-;5428
1;-;-;79;-;1251638;-;5518
1;-;-;79;-;1251639;-;4895
1;-;-;79;-;1251640;-;4576
1;-;-;79;-;1251641;-;3934
1;-;-;79;-;1251642;-;4766
1;-;-;79;-;1251643;-;4003
1;-;-;79;-;1251644;-;4899
1;-;-;79;-;1251645;-;4182
1;-;-;79;-;1251646;-;4409
1;-;-;79;-;1251647;-;5083
1;-;-;79;-;1251648;-;5331
1;-;-;79;-;1251649;-;4388
1;-;1;80;-;-;792574;-
1;-;-;80;523;-;-;13821
1;-;-;80;524;-;-;12288
1;-;-;80;525;-;-;12172
1;-;-;80;526;-;-;12776
1;-;-;80;527;-;-;15312
1;-;-;80;528;-;-;11890
1;-;-;80;529;-;-;14712
1;-;-;80;530;-;-;11011
1;-;-;80;-;1251650;-;4331
1;-;-;80;-;1251651;-;4349
1;-;-;80;-;1251652;-;5522
1;-;-;80;-;1251653;-;5617
1;-;-;80;-;1251654;-;4735
1;-;-;80;-;1251655;-;4806
1;-;-;80;-;1251656;-;4538
1;-;-;80;-;1251657;-;4854
1;-;-;80;-;1251658;-;5371
1;-;-;80;-;1251659;-;4847
1;-;-;80;-;1251660;-;3970
1;-;-;80;-;1251661;-;4522
1;-;-;80;-;1251662;-;5453
1;-;-;80;-;1251663;-;5101
1;-;-;80;-;1251664;-;4797
1;-;-;80;-;1251665;-;5133
1;-;-;80;-;1251666;-;5509
1;-;-;80;-;1251667;-;5019
1;-;-;80;-;1251668;-;5397
1;-;-;80;-;1251669;-;4945
1;-;-;80;-;1251670;-;4665
1;-;-;80;-;1251671;-;4842
1;-;-;80;-;1251672;-;4734
1;-;-;80;-;1251673;-;4473
1;-;-;80;-;1251674;-;5586
1;-;-;80;-;1251675;-;4392
1;-;-;80;-;1251676;-;4491
1;-;-;80;-;1251677;-;3767
1;-;-;80;-;1251678;-;4767
1;-;-;80;-;1251679;-;4420
1;-;-;80;-;1251680;-;4227
1;-;-;80;-;1251681;-;5556
1;-;-;80;-;1251682;-;3784
1;-;-;80;-;1251683;-;4454
1;-;-;80;-;1251684;-;5290
1;-;-;80;-;1251685;-;5615
1;-;-;80;-;1251686;-;4428
1;-;-;80;-;1251687;-;5217
1;-;-;80;-;1251688;-;5394
1;-;-;80;-;1251689;-;5479
1;-;-;80;-;1251690;-;4772
1;-;-;80;-;1251691;-;3847
1;-;-;80;-;1251692;-;3975
1;-;-;80;-;1251693;-;5544
1;-;-;80;-;1251694;-;4376
1;-;-;80;-;1251695;-;4713
1;-;1;81;-;-;643064;-
1;-;-;81;531;-;-;13265
1;-;-;81;532;-;-;12973
1;-;-;81;533;-;-;14048
1;-;-;81;534;-;-;15455
1;-;-;81;535;-;-;15706
1;-;-;81;536;-;-;13562
1;-;-;81;-;1251696;-;4112
1;-;-;81;-;1251697;-;4756
1;-;-;81;-;1251698;-;5049
1;-;-;81;-;1251699;-;3964
1;-;-;81;-;1251700;-;4656
1;-;-;81;-;1251701;-;5569
1;-;-;81;-;1251702;-;4594
1;-;-;81;-;1251703;-;5135
1;-;-;81;-;1251704;-;5564
1;-;-;81;-;1251705;-;5240
1;-;-;81;-;1251706;-;4897
1;-;-;81;-;1251707;-;5520
1;-;-;81;-;1251708;-;4927
1;-;-;81;-;1251709;-;3917
1;-;-;81;-;1251710;-;4539
1;-;-;81;-;1251711;-;4758
1;-;-;81;-;1251712;-;4304
1;-;-;81;-;1251713;-;5146
1;-;-;81;-;1251714;-;4956
1;-;-;81;-;1251715;-;5139
1;-;-;81;-;1251716;-;4013
1;-;-;81;-;1251717;-;4465
1;-;-;81;-;1251718;-;4957
1;-;-;81;-;1251719;-;4514
1;-;-;81;-;1251720;-;4405
1;-;-;81;-;1251721;-;5312
1;-;-;81;-;1251722;-;4305
1;-;-;81;-;1251723;-;5026
1;-;-;81;-;1251724;-;4530
1;-;-;81;-;1251725;-;4242
1;-;-;81;-;1251726;-;4689
1;-;-;81;-;1251727;-;4066
1;-;-;81;-;1251728;-;4300
1;-;-;81;-;1251729;-;4268
1;-;-;81;-;1251730;-;4540
1;-;-;81;-;1251731;-;5149
1;-;-;81;-;1251732;-;4408
1;-;-;81;-;1251733;-;5240
1;-;-;81;-;1251734;-;4875
1;-;-;81;-;1251735;-;4196
1;-;-;81;-;1251736;-;5033
1;-;-;81;-;1251737;-;5371
1;-;-;81;-;1251738;-;5299
1;-;-;81;-;1251739;-;5161
1;-;-;81;-;1251740;-;4280
1;-;-;81;-;1251741;-;5032
1;-;-;81;-;1251742;-;5440
1;-;1;82;-;-;770503;-
1;-;-;82;537;-;-;15749
1;-;-;82;538;-;-;15846
1;-;-;82;539;-;-;12027
1;-;-;82;540;-;-;13554
1;-;-;82;541;-;-;13190
1;-;-;82;542;-;-;13993
1;-;-;82;-;1251743;-;4128
1;-;-;82;-;1251744;-;5323
1;-;-;82;-;1251745;-;4489
1;-;-;82;-;1251746;-;3876
1;-;-;82;-;1251747;-;5352
1;-;-;82;-;1251748;-;4771
1;-;-;82;-;1251749;-;4582
1;-;-;82;-;1251750;-;4704
1;-;-;82;-;1251751;-;4148
1;-;-;82;-;1251752;-;5266
1;-;-;82;-;1251753;-;5255
1;-;-;82;-;1251754;-;5114
1;-;-;82;-;1251755;-;4026
1;-;-;82;-;1251756;-;4027
1;-;-;82;-;1251757;-;4205
1;-;-;82;-;1251758;-;5596
1;-;-;82;-;1251759;-;4154
1;-;-;82;-;1251760;-;4816
1;-;-;82;-;1251761;-;5313
1;-;-;82;-;1251762;-;4139
1;-;-;82;-;1251763;-;4180
1;-;-;82;-;1251764;-;4013
1;-;-;82;-;1251765;-;5283
1;-;-;82;-;1251766;-;4841
1;-;-;82;-;1251767;-;4654
1;-;-;82;-;1251768;-;4165
1;-;-;82;-;1251769;-;5307
1;-;-;82;-;1251770;-;3979
1;-;-;82;-;1251771;-;5420
1;-;-;82;-;1251772;-;5404
1;-;-;82;-;1251773;-;5483
1;-;-;82;-;1251774;-;4529
1;-;1;83;-;-;861871;-
1;-;-;83;543;-;-;15386
1;-;-;83;544;-;-;15703
1;-;-;83;545;-;-;12068
1;-;-;83;546;-;-;12408
1;-;-;83;547;-;-;12014
1;-;-;83;548;-;-;15547
1;-;-;83;549;-;-;13527
1;-;-;83;-;1251775;-;4797
1;-;-;83;-;1251776;-;4702
1;-;-;83;-;1251777;-;4688
1;-;-;83;-;1251778;-;4576
1;-;-;83;-;1251779;-;4628
1;-;-;83;-;1251780;-;4048
1;-;-;83;-;1251781;-;3790
1;-;-;83;-;1251782;-;5372
1;-;-;83;-;1251783;-;4898
1;-;-;83;-;1251784;-;4846
1;-;-;83;-;1251785;-;5535
1;-;-;83;-;1251786;-;4160
1;-;-;83;-;1251787;-;4855
1;-;-;83;-;1251788;-;5386
1;-;-;83;-;1251789;-;4408
1;-;-;83;-;1251790;-;4271
1;-;-;83;-;1251791;-;5437
1;-;-;83;-;1251792;-;5497
1;-;-;83;-;1251793;-;4529
1;-;-;83;-;1251794;-;4526
1;-;-;83;-;1251795;-;5175
1;-;-;83;-;1251796;-;5250
1;-;-;83;-;1251797;-;4988
1;-;-;83;-;1251798;-;5553
1;-;-;83;-;1251799;-;4766
1;-;-;83;-;1251800;-;4899
1;-;-;83;-;1251801;-;3838
1;-;-;83;-;1251802;-;5140
1;-;-;83;-;1251803;-;4477
1;-;-;83;-;1251804;-;5359
1;-;-;83;-;1251805;-;4086
1;-;1;84;-;-;851719;-
1;-;-;84;550;-;-;15195
1;-;-;84;551;-;-;12093
1;-;-;84;552;-;-;12470
1;-;-;84;553;-;-;12792
1;-;-;84;554;-;-;13416
1;-;-;84;555;-;-;15769
1;-;-;84;556;-;-;13161
1;-;-;84;557;-;-;15926
1;-;-;84;558;-;-;12771
1;-;-;84;-;1251806;-;4524
1;-;-;84;-;1251807;-;4358
1;-;-;84;-;1251808;-;5449
1;-;-;84;-;1251809;-;5383
1;-;-;84;-;1251810;-;4798
1;-;-;84;-;1251811;-;4789
1;-;-;84;-;1251812;-;4862
1;-;-;84;-;1251813;-;4961
1;-;-;84;-;1251814;-;4970
1;-;-;84;-;1251815;-;4761
1;-;-;84;-;1251816;-;5061
1;-;-;84;-;1251817;-;4630
1;-;-;84;-;1251818;-;4359
1;-;-;84;-;1251819;-;4608
1;-;-;84;-;1251820;-;4440
1;-;-;84;-;1251821;-;4198
1;-;-;84;-;1251822;-;4417
1;-;-;84;-;1251823;-;5586
1;-;-;84;-;1251824;-;4357
1;-;-;84;-;1251825;-;5133
1;-;-;84;-;1251826;-;4830
1;-;-;84;-;1251827;-;4294
1;-;-;84;-;1251828;-;5181
1;-;-;84;-;1251829;-;4086
1;-;-;84;-;1251830;-;4774
1;-;-;84;-;1251831;-;4528
1;-;-;84;-;1251832;-;5606
1;-;-;84;-;1251833;-;3839
1;-;-;84;-;1251834;-;4263
1;-;-;84;-;1251835;-;5157
1;-;-;84;-;1251836;-;4181
1;-;-;84;-;1251837;-;4664
1;-;-;84;-;1251838;-;5258
1;-;-;84;-;1251839;-;4682
1;-;-;84;-;1251840;-;4509
1;-;-;84;-;1251841;-;4739
1;-;-;84;-;1251842;-;4322
1;-;1;85;-;-;626980;-
1;-;-;85;559;-;-;13507
1;-;-;85;560;-;-;15919
1;-;-;85;561;-;-;15191
1;-;-;85;562;-;-;15350
1;-;-;85;563;-;-;12392
1;-;-;85;564;-;-;16224
1;-;-;85;565;-;-;12104
1;-;-;85;566;-;-;14068
1;-;-;85;-;1251843;-;3908
1;-;-;85;-;1251844;-;4381
1;-;-;85;-;1251845;-;5560
1;-;-;85;-;1251846;-;4300
1;-;-;85;-;1251847;-;5418
1;-;-;85;-;1251848;-;5067
1;-;-;85;-;1251849;-;5400
1;-;-;85;-;1251850;-;3770
1;-;-;85;-;1251851;-;4018
1;-;-;85;-;1251852;-;5166
1;-;-;85;-;1251853;-;5469
1;-;-;85;-;1251854;-;5092
1;-;-;85;-;1251855;-;5306
1;-;-;85;-;1251856;-;3809
1;-;-;85;-;1251857;-;3947
1;-;-;85;-;1251858;-;5575
1;-;-;85;-;1251859;-;4603
1;-;-;85;-;1251860;-;5085
1;-;-;85;-;1251861;-;5357
1;-;-;85;-;1251862;-;3856
1;-;-;85;-;1251863;-;5063
1;-;-;85;-;1251864;-;5009
1;-;-;85;-;1251865;-;4949
1;-;-;85;-;1251866;-;4188
1;-;-;85;-;1251867;-;5097
1;-;-;85;-;1251868;-;3765
1;-;-;85;-;1251869;-;3959
1;-;-;85;-;1251870;-;4522
1;-;-;85;-;1251871;-;4050
1;-;-;85;-;1251872;-;4410
1;-;-;85;-;1251873;-;5164
1;-;-;85;-;1251874;-;5477
1;-;-;85;-;1251875;-;4753
1;-;-;85;-;1251876;-;4832
1;-;-;85;-;1251877;-;4053
1;-;-;85;-;1251878;-;4905
1;-;1;86;-;-;881597;-
1;-;-;86;567;-;-;11652
1;-;-;86;568;-;-;12510
1;-;-;86;569;-;-;15556
1;-;-;86;570;-;-;12890
1;-;-;86;571;-;-;14348
1;-;-;86;-;1251879;-;4289
1;-;-;86;-;1251880;-;4321
1;-;-;86;-;1251881;-;3973
1;-;-;86;-;1251882;-;3860
1;-;-;86;-;1251883;-;5319
1;-;-;86;-;1251884;-;4305
1;-;-;86;-;1251885;-;4452
1;-;-;86;-;1251886;-;3874
1;-;-;86;-;1251887;-;3820
1;-;-;86;-;1251888;-;4938
1;-;-;86;-;1251889;-;4007
1;-;-;86;-;1251890;-;4580
1;-;-;86;-;1251891;-;5129
1;-;-;86;-;1251892;-;4116
1;-;-;86;-;1251893;-;4950
1;-;-;86;-;1251894;-;4588
1;-;-;86;-;1251895;-;4077
1;-;-;86;-;1251896;-;4636
1;-;-;86;-;1251897;-;4781
1;-;-;86;-;1251898;-;4824
1;-;-;86;-;1251899;-;4414
1;-;-;86;-;1251900;-;5121
1;-;-;86;-;1251901;-;5146
1;-;-;86;-;1251902;-;4798
1;-;-;86;-;1251903;-;4944
1;-;-;86;-;1251904;-;4098
1;-;-;86;-;1251905;-;5490
1;-;-;86;-;1251906;-;4702
1;-;-;86;-;1251907;-;4528
1;-;-;86;-;1251908;-;5241
1;-;-;86;-;1251909;-;5162
1;-;-;86;-;1251910;-;4498
1;-;-;86;-;1251911;-;4369
1;-;-;86;-;1251912;-;4483
1;-;-;86;-;1251913;-;5215
1;-;-;86;-;1251914;-;4267
1;-;-;86;-;1251915;-;4408
1;-;-;86;-;1251916;-;5351
1;-;-;86;-;1251917;-;4736
1;-;-;86;-;1251918;-;5558
1;-;-;86;-;1251919;-;3789
1;-;-;86;-;1251920;-;4814
1;-;1;87;-;-;664132;-
1;-;-;87;572;-;-;16263
1;-;-;87;573;-;-;14275
1;-;-;87;574;-;-;12177
1;-;-;87;575;-;-;15015
1;-;-;87;576;-;-;13400
1;-;-;87;577;-;-;13145
1;-;-;87;578;-;-;12158
1;-;-;87;579;-;-;11367
1;-;-;87;-;1251921;-;4408
1;-;-;87;-;1251922;-;5150
1;-;-;87;-;1251923;-;4075
1;-;-;87;-;1251924;-;3774
1;-;-;87;-;1251925;-;4975
1;-;-;87;-;1251926;-;5338
1;-;-;87;-;1251927;-;4969
1;-;-;87;-;1251928;-;4868
1;-;-;87;-;1251929;-;4257
1;-;-;87;-;1251930;-;4379
1;-;-;87;-;1251931;-;4810
1;-;-;87;-;1251932;-;4625
1;-;-;87;-;1251933;-;4699
1;-;-;87;-;1251934;-;4919
1;-;-;87;-;1251935;-;5043
1;-;-;87;-;1251936;-;5126
1;-;-;87;-;1251937;-;4449
1;-;-;87;-;1251938;-;5610
1;-;-;87;-;1251939;-;5059
1;-;-;87;-;1251940;-;5455
1;-;-;87;-;1251941;-;4447
1;-;-;87;-;1251942;-;3964
1;-;-;87;-;1251943;-;4672
1;-;-;87;-;1251944;-;4242
1;-;-;87;-;1251945;-;4139
1;-;-;87;-;1251946;-;4794
1;-;-;87;-;1251947;-;4385
1;-;-;87;-;1251948;-;4210
1;-;-;87;-;1251949;-;4686
1;-;-;87;-;1251950;-;3941
1;-;-;87;-;1251951;-;3804
1;-;-;87;-;1251952;-;4266
1;-;-;87;-;1251953;-;4106
1;-;-;87;-;1251954;-;4589
1;-;-;87;-;1251955;-;5540
1;-;-;87;-;1251956;-;4334
1;-;-;87;-;1251957;-;5465
1;-;-;87;-;1251958;-;5157
1;-;-;87;-;1251959;-;3913
1;-;-;87;-;1251960;-;4062
1;-;-;87;-;1251961;-;4177
1;-;-;87;-;1251962;-;4494
1;-;-;87;-;1251963;-;5148
1;-;-;87;-;1251964;-;5146
1;-;-;87;-;1251965;-;5259
1;-;-;87;-;1251966;-;3836
1;-;1;88;-;-;811064;-
1;-;-;88;580;-;-;13989
1;-;-;88;581;-;-;16249
1;-;-;88;582;-;-;16330
1;-;-;88;583;-;-;13465
1;-;-;88;584;-;-;16051
1;-;-;88;585;-;-;13550
1;-;-;88;586;-;-;11942
1;-;-;88;-;1251967;-;3822
1;-;-;88;-;1251968;-;5364
1;-;-;88;-;1251969;-;4472
1;-;-;88;-;1251970;-;4396
1;-;-;88;-;1251971;-;4187
1;-;-;88;-;1251972;-;4241
1;-;-;88;-;1251973;-;4019
1;-;-;88;-;1251974;-;4308
1;-;-;88;-;1251975;-;5292
1;-;-;88;-;1251976;-;4011
1;-;-;88;-;1251977;-;5593
1;-;-;88;-;1251978;-;4797
1;-;-;88;-;1251979;-;5318
1;-;-;88;-;1251980;-;4716
1;-;-;88;-;1251981;-;5450
1;-;-;88;-;1251982;-;4855
1;-;-;88;-;1251983;-;5050
1;-;-;88;-;1251984;-;4441
1;-;-;88;-;1251985;-;4290
1;-;-;88;-;1251986;-;4040
1;-;-;88;-;1251987;-;4174
1;-;-;88;-;1251988;-;5602
1;-;-;88;-;1251989;-;4622
1;-;-;88;-;1251990;-;3862
1;-;-;88;-;1251991;-;5035
1;-;-;88;-;1251992;-;4508
1;-;-;88;-;1251993;-;4486
1;-;-;88;-;1251994;-;4497
1;-;-;88;-;1251995;-;4249
1;-;-;88;-;1251996;-;5315
1;-;-;88;-;1251997;-;4731
1;-;-;88;-;1251998;-;4980
1;-;-;88;-;1251999;-;3960
1;-;-;88;-;1252000;-;4129
1;-;-;88;-;1252001;-;4204
1;-;-;88;-;1252002;-;4956
1;-;-;88;-;1252003;-;5134
1;-;-;88;-;1252004;-;5214
1;-;-;88;-;1252005;-;4696
1;-;-;88;-;1252006;-;4505
1;-;-;88;-;1252007;-;4770
1;-;1;89;-;-;754882;-
1;-;-;89;587;-;-;15809
1;-;-;89;588;-;-;14091
1;-;-;89;589;-;-;11867
1;-;-;89;590;-;-;14070
1;-;-;89;591;-;-;11969
1;-;-;89;592;-;-;11938
1;-;-;89;593;-;-;15288
1;-;-;89;-;1252008;-;3891
1;-;-;89;-;1252009;-;5377
1;-;-;89;-;1252010;-;4717
1;-;-;89;-;1252011;-;5500
1;-;-;89;-;1252012;-;4176
1;-;-;89;-;1252013;-;5037
1;-;-;89;-;1252014;-;4224
1;-;-;89;-;1252015;-;4842
1;-;-;89;-;1252016;-;4016
1;-;-;89;-;1252017;-;4160
1;-;-;89;-;1252018;-;4688
1;-;-;89;-;1252019;-;4485
1;-;-;89;-;1252020;-;4778
1;-;-;89;-;1252021;-;4147
1;-;-;89;-;1252022;-;5262
1;-;-;89;-;1252023;-;4952
1;-;-;89;-;1252024;-;5411
1;-;-;89;-;1252025;-;4956
1;-;-;89;-;1252026;-;4422
1;-;-;89;-;1252027;-;4260
1;-;-;89;-;1252028;-;4331
1;-;-;89;-;1252029;-;5482
1;-;-;89;-;1252030;-;5265
1;-;-;89;-;1252031;-;5076
1;-;-;89;-;1252032;-;4191
1;-;-;89;-;1252033;-;4171
1;-;-;89;-;1252034;-;4603
1;-;-;89;-;1252035;-;4067
1;-;-;89;-;1252036;-;4127
1;-;-;89;-;1252037;-;5556
1;-;-;89;-;1252038;-;4093
1;-;-;89;-;1252039;-;4101
1;-;-;89;-;1252040;-;4360
1;-;-;89;-;1252041;-;4536
1;-;-;89;-;1252042;-;3812
1;-;-;89;-;1252043;-;5304
1;-;-;89;-;1252044;-;5136
1;-;-;89;-;1252045;-;4945
1;-;-;89;-;1252046;-;5055
1;-;-;89;-;1252047;-;5597
1;-;-;89;-;1252048;-;3837
1;-;-;89;-;1252049;-;4337
1;-;-;89;-;1252050;-;4199
1;-;-;89;-;1252051;-;5509
1;-;-;89;-;1252052;-;5124
1;-;-;89;-;1252053;-;5623
1;-;-;89;-;1252054;-;4634
1;-;-;89;-;1252055;-;5372
1;-;-;89;-;1252056;-;5614
1;-;1;90;-;-;543117;-
1;-;-;90;594;-;-;14565
1;-;-;90;595;-;-;16269
1;-;-;90;596;-;-;16052
1;-;-;90;597;-;-;13490
1;-;-;90;598;-;-;11987
1;-;-;90;599;-;-;11468
1;-;-;90;-;1252057;-;5231
1;-;-;90;-;1252058;-;3797
1;-;-;90;-;1252059;-;4844
1;-;-;90;-;1252060;-;4705
